fips,County,Last_Update,Confirmed,Deaths,Recovered,Active,Date
13089,DeKalb,2020-03-26 23:48:35,129,0,0,0,2020-03-26
13087,Decatur,2020-03-26 23:48:35,2,0,0,0,2020-03-26
13091,Dodge,2020-03-26 23:48:35,1,0,0,0,2020-03-26
13093,Dooly,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13095,Dougherty,2020-03-26 23:48:35,156,6,0,0,2020-03-26
13097,Douglas,2020-03-26 23:48:35,18,0,0,0,2020-03-26
13099,Early,2020-03-26 23:48:35,7,1,0,0,2020-03-26
13101,Echols,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13103,Effingham,2020-03-26 23:48:35,3,0,0,0,2020-03-26
13105,Elbert,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13107,Emanuel,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13109,Evans,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13111,Fannin,2020-03-26 23:48:35,1,0,0,0,2020-03-26
13113,Fayette,2020-03-26 23:48:35,14,1,0,0,2020-03-26
13115,Floyd,2020-03-26 23:48:35,16,1,0,0,2020-03-26
13117,Forsyth,2020-03-26 23:48:35,15,0,0,0,2020-03-26
13119,Franklin,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13121,Fulton,2020-03-26 23:48:35,211,2,0,0,2020-03-26
13123,Gilmer,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13125,Glascock,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13127,Glynn,2020-03-26 23:48:35,5,0,0,0,2020-03-26
13129,Gordon,2020-03-26 23:48:35,9,0,0,0,2020-03-26
13131,Grady,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13133,Greene,2020-03-26 23:48:35,1,0,0,0,2020-03-26
13135,Gwinnett,2020-03-26 23:48:35,75,1,0,0,2020-03-26
13137,Habersham,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13139,Hall,2020-03-26 23:48:35,21,0,0,0,2020-03-26
13141,Hancock,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13143,Haralson,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13145,Harris,2020-03-26 23:48:35,1,0,0,0,2020-03-26
13147,Hart,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13149,Heard,2020-03-26 23:48:35,1,0,0,0,2020-03-26
13151,Henry,2020-03-26 23:48:35,25,0,0,0,2020-03-26
13153,Houston,2020-03-26 23:48:35,9,0,0,0,2020-03-26
13155,Irwin,2020-03-26 23:48:35,2,0,0,0,2020-03-26
13157,Jackson,2020-03-26 23:48:35,1,0,0,0,2020-03-26
13159,Jasper,2020-03-26 23:48:35,2,0,0,0,2020-03-26
13161,Jeff Davis,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13163,Jefferson,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13165,Jenkins,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13167,Johnson,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13169,Jones,2020-03-26 23:48:35,1,0,0,0,2020-03-26
13171,Lamar,2020-03-26 23:48:35,3,0,0,0,2020-03-26
13173,Lanier,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13175,Laurens,2020-03-26 23:48:35,7,0,0,0,2020-03-26
13177,Lee,2020-03-26 23:48:35,30,0,0,0,2020-03-26
13179,Liberty,2020-03-26 23:48:35,1,0,0,0,2020-03-26
13181,Lincoln,2020-03-26 23:48:35,1,0,0,0,2020-03-26
13183,Long,2020-03-26 23:48:35,1,0,0,0,2020-03-26
13185,Lowndes,2020-03-26 23:48:35,12,0,0,0,2020-03-26
13187,Lumpkin,2020-03-26 23:48:35,4,0,0,0,2020-03-26
13193,Macon,2020-03-26 23:48:35,1,0,0,0,2020-03-26
13195,Madison,2020-03-26 23:48:35,2,0,0,0,2020-03-26
13197,Marion,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13189,McDuffie,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13191,McIntosh,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13199,Meriwether,2020-03-26 23:48:35,1,0,0,0,2020-03-26
13201,Miller,2020-03-26 23:48:35,2,0,0,0,2020-03-26
13205,Mitchell,2020-03-26 23:48:35,10,0,0,0,2020-03-26
13207,Monroe,2020-03-26 23:48:35,3,0,0,0,2020-03-26
13209,Montgomery,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13211,Morgan,2020-03-26 23:48:35,1,0,0,0,2020-03-26
13213,Murray,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13215,Muscogee,2020-03-26 23:48:35,5,0,0,0,2020-03-26
13217,Newton,2020-03-26 23:48:35,10,0,0,0,2020-03-26
13219,Oconee,2020-03-26 23:48:35,7,0,0,0,2020-03-26
13221,Oglethorpe,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13223,Paulding,2020-03-26 23:48:35,7,0,0,0,2020-03-26
13225,Peach,2020-03-26 23:48:35,5,0,0,0,2020-03-26
13227,Pickens,2020-03-26 23:48:35,4,0,0,0,2020-03-26
13229,Pierce,2020-03-26 23:48:35,1,0,0,0,2020-03-26
13231,Pike,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13233,Polk,2020-03-26 23:48:35,10,0,0,0,2020-03-26
13235,Pulaski,2020-03-26 23:48:35,1,0,0,0,2020-03-26
13237,Putnam,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13239,Quitman,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13241,Rabun,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13243,Randolph,2020-03-26 23:48:35,1,0,0,0,2020-03-26
13245,Richmond,2020-03-26 23:48:35,10,0,0,0,2020-03-26
13247,Rockdale,2020-03-26 23:48:35,12,0,0,0,2020-03-26
13249,Schley,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13251,Screven,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13253,Seminole,2020-03-26 23:48:35,2,0,0,0,2020-03-26
13255,Spalding,2020-03-26 23:48:35,11,0,0,0,2020-03-26
13257,Stephens,2020-03-26 23:48:35,1,0,0,0,2020-03-26
13259,Stewart,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13261,Sumter,2020-03-26 23:48:35,5,0,0,0,2020-03-26
13263,Talbot,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13265,Taliaferro,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13267,Tattnall,2020-03-26 23:48:35,2,0,0,0,2020-03-26
13269,Taylor,2020-03-26 23:48:35,1,0,0,0,2020-03-26
13271,Telfair,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13273,Terrell,2020-03-26 23:48:35,5,0,0,0,2020-03-26
13275,Thomas,2020-03-26 23:48:35,1,0,0,0,2020-03-26
13277,Tift,2020-03-26 23:48:35,5,0,0,0,2020-03-26
13279,Toombs,2020-03-26 23:48:35,1,0,0,0,2020-03-26
13281,Towns,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13283,Treutlen,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13285,Troup,2020-03-26 23:48:35,10,0,0,0,2020-03-26
13287,Turner,2020-03-26 23:48:35,2,0,0,0,2020-03-26
13289,Twiggs,2020-03-26 23:48:35,2,0,0,0,2020-03-26
0,Unassigned,2020-03-26 23:48:35,166,32,0,0,2020-03-26
13291,Union,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13293,Upson,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13295,Walker,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13297,Walton,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13299,Ware,2020-03-26 23:48:35,1,0,0,0,2020-03-26
13301,Warren,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13303,Washington,2020-03-26 23:48:35,2,0,0,0,2020-03-26
13305,Wayne,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13307,Webster,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13309,Wheeler,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13311,White,2020-03-26 23:48:35,1,0,0,0,2020-03-26
13313,Whitfield,2020-03-26 23:48:35,5,0,0,0,2020-03-26
13315,Wilcox,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13317,Wilkes,2020-03-26 23:48:35,1,0,0,0,2020-03-26
13319,Wilkinson,2020-03-26 23:48:35,0,0,0,0,2020-03-26
13321,Worth,2020-03-26 23:48:35,5,0,0,0,2020-03-26
13001,Appling,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13003,Atkinson,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13005,Bacon,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13007,Baker,2020-03-27 22:14:55,1,0,0,0,2020-03-27
13009,Baldwin,2020-03-27 22:14:55,2,0,0,0,2020-03-27
13011,Banks,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13013,Barrow,2020-03-27 22:14:55,6,0,0,0,2020-03-27
13015,Bartow,2020-03-27 22:14:55,98,1,0,0,2020-03-27
13017,Ben Hill,2020-03-27 22:14:55,2,0,0,0,2020-03-27
13019,Berrien,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13021,Bibb,2020-03-27 22:14:55,10,0,0,0,2020-03-27
13023,Bleckley,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13025,Brantley,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13027,Brooks,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13029,Bryan,2020-03-27 22:14:55,4,0,0,0,2020-03-27
13031,Bulloch,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13033,Burke,2020-03-27 22:14:55,3,0,0,0,2020-03-27
13035,Butts,2020-03-27 22:14:55,3,0,0,0,2020-03-27
13037,Calhoun,2020-03-27 22:14:55,2,0,0,0,2020-03-27
13039,Camden,2020-03-27 22:14:55,2,0,0,0,2020-03-27
13043,Candler,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13045,Carroll,2020-03-27 22:14:55,55,0,0,0,2020-03-27
13047,Catoosa,2020-03-27 22:14:55,1,0,0,0,2020-03-27
13049,Charlton,2020-03-27 22:14:55,1,0,0,0,2020-03-27
13051,Chatham,2020-03-27 22:14:55,10,0,0,0,2020-03-27
13053,Chattahoochee,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13055,Chattooga,2020-03-27 22:14:55,1,0,0,0,2020-03-27
13057,Cherokee,2020-03-27 22:14:55,46,0,0,0,2020-03-27
13059,Clarke,2020-03-27 22:14:55,32,1,0,0,2020-03-27
13061,Clay,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13063,Clayton,2020-03-27 22:14:55,46,0,0,0,2020-03-27
13065,Clinch,2020-03-27 22:14:55,1,0,0,0,2020-03-27
13067,Cobb,2020-03-27 22:14:55,144,2,0,0,2020-03-27
13069,Coffee,2020-03-27 22:14:55,3,0,0,0,2020-03-27
13071,Colquitt,2020-03-27 22:14:55,4,0,0,0,2020-03-27
13073,Columbia,2020-03-27 22:14:55,10,0,0,0,2020-03-27
13075,Cook,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13077,Coweta,2020-03-27 22:14:55,19,0,0,0,2020-03-27
13079,Crawford,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13081,Crisp,2020-03-27 22:14:55,4,0,0,0,2020-03-27
13083,Dade,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13085,Dawson,2020-03-27 22:14:55,2,0,0,0,2020-03-27
13089,DeKalb,2020-03-27 22:14:55,181,0,0,0,2020-03-27
13087,Decatur,2020-03-27 22:14:55,2,0,0,0,2020-03-27
13091,Dodge,2020-03-27 22:14:55,1,0,0,0,2020-03-27
13093,Dooly,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13095,Dougherty,2020-03-27 22:14:55,193,12,0,0,2020-03-27
13097,Douglas,2020-03-27 22:14:55,27,0,0,0,2020-03-27
13099,Early,2020-03-27 22:14:55,10,1,0,0,2020-03-27
13101,Echols,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13103,Effingham,2020-03-27 22:14:55,4,0,0,0,2020-03-27
13105,Elbert,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13107,Emanuel,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13109,Evans,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13111,Fannin,2020-03-27 22:14:55,2,0,0,0,2020-03-27
13113,Fayette,2020-03-27 22:14:55,19,1,0,0,2020-03-27
13115,Floyd,2020-03-27 22:14:55,20,1,0,0,2020-03-27
13117,Forsyth,2020-03-27 22:14:55,19,0,0,0,2020-03-27
13119,Franklin,2020-03-27 22:14:55,1,0,0,0,2020-03-27
13121,Fulton,2020-03-27 22:14:55,307,2,0,0,2020-03-27
13123,Gilmer,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13125,Glascock,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13127,Glynn,2020-03-27 22:14:55,6,0,0,0,2020-03-27
13129,Gordon,2020-03-27 22:14:55,12,0,0,0,2020-03-27
13131,Grady,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13133,Greene,2020-03-27 22:14:55,1,0,0,0,2020-03-27
13135,Gwinnett,2020-03-27 22:14:55,102,1,0,0,2020-03-27
13137,Habersham,2020-03-27 22:14:55,1,0,0,0,2020-03-27
13139,Hall,2020-03-27 22:14:55,24,0,0,0,2020-03-27
13141,Hancock,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13143,Haralson,2020-03-27 22:14:55,1,0,0,0,2020-03-27
13145,Harris,2020-03-27 22:14:55,1,0,0,0,2020-03-27
13147,Hart,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13149,Heard,2020-03-27 22:14:55,1,0,0,0,2020-03-27
13151,Henry,2020-03-27 22:14:55,40,0,0,0,2020-03-27
13153,Houston,2020-03-27 22:14:55,9,0,0,0,2020-03-27
13155,Irwin,2020-03-27 22:14:55,3,0,0,0,2020-03-27
13157,Jackson,2020-03-27 22:14:55,2,0,0,0,2020-03-27
13159,Jasper,2020-03-27 22:14:55,2,0,0,0,2020-03-27
13161,Jeff Davis,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13163,Jefferson,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13165,Jenkins,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13167,Johnson,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13169,Jones,2020-03-27 22:14:55,2,0,0,0,2020-03-27
13171,Lamar,2020-03-27 22:14:55,3,0,0,0,2020-03-27
13173,Lanier,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13175,Laurens,2020-03-27 22:14:55,7,0,0,0,2020-03-27
13177,Lee,2020-03-27 22:14:55,35,0,0,0,2020-03-27
13179,Liberty,2020-03-27 22:14:55,1,0,0,0,2020-03-27
13181,Lincoln,2020-03-27 22:14:55,3,0,0,0,2020-03-27
13183,Long,2020-03-27 22:14:55,1,0,0,0,2020-03-27
13185,Lowndes,2020-03-27 22:14:55,16,0,0,0,2020-03-27
13187,Lumpkin,2020-03-27 22:14:55,4,0,0,0,2020-03-27
13193,Macon,2020-03-27 22:14:55,1,0,0,0,2020-03-27
13195,Madison,2020-03-27 22:14:55,3,0,0,0,2020-03-27
13197,Marion,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13189,McDuffie,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13191,McIntosh,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13199,Meriwether,2020-03-27 22:14:55,3,0,0,0,2020-03-27
13201,Miller,2020-03-27 22:14:55,2,0,0,0,2020-03-27
13205,Mitchell,2020-03-27 22:14:55,14,0,0,0,2020-03-27
13207,Monroe,2020-03-27 22:14:55,3,0,0,0,2020-03-27
13209,Montgomery,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13211,Morgan,2020-03-27 22:14:55,1,0,0,0,2020-03-27
13213,Murray,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13215,Muscogee,2020-03-27 22:14:55,8,0,0,0,2020-03-27
13217,Newton,2020-03-27 22:14:55,15,0,0,0,2020-03-27
13219,Oconee,2020-03-27 22:14:55,10,0,0,0,2020-03-27
13221,Oglethorpe,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13223,Paulding,2020-03-27 22:14:55,12,0,0,0,2020-03-27
13225,Peach,2020-03-27 22:14:55,6,0,0,0,2020-03-27
13227,Pickens,2020-03-27 22:14:55,4,0,0,0,2020-03-27
13229,Pierce,2020-03-27 22:14:55,1,0,0,0,2020-03-27
13231,Pike,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13233,Polk,2020-03-27 22:14:55,10,0,0,0,2020-03-27
13235,Pulaski,2020-03-27 22:14:55,1,0,0,0,2020-03-27
13237,Putnam,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13239,Quitman,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13241,Rabun,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13243,Randolph,2020-03-27 22:14:55,3,0,0,0,2020-03-27
13245,Richmond,2020-03-27 22:14:55,11,0,0,0,2020-03-27
13247,Rockdale,2020-03-27 22:14:55,16,0,0,0,2020-03-27
13249,Schley,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13251,Screven,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13253,Seminole,2020-03-27 22:14:55,2,0,0,0,2020-03-27
13255,Spalding,2020-03-27 22:14:55,11,0,0,0,2020-03-27
13257,Stephens,2020-03-27 22:14:55,1,0,0,0,2020-03-27
13259,Stewart,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13261,Sumter,2020-03-27 22:14:55,10,0,0,0,2020-03-27
13263,Talbot,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13265,Taliaferro,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13267,Tattnall,2020-03-27 22:14:55,2,0,0,0,2020-03-27
13269,Taylor,2020-03-27 22:14:55,1,0,0,0,2020-03-27
13271,Telfair,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13273,Terrell,2020-03-27 22:14:55,6,0,0,0,2020-03-27
13275,Thomas,2020-03-27 22:14:55,3,0,0,0,2020-03-27
13277,Tift,2020-03-27 22:14:55,11,0,0,0,2020-03-27
13279,Toombs,2020-03-27 22:14:55,1,0,0,0,2020-03-27
13281,Towns,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13283,Treutlen,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13285,Troup,2020-03-27 22:14:55,11,0,0,0,2020-03-27
13287,Turner,2020-03-27 22:14:55,2,0,0,0,2020-03-27
13289,Twiggs,2020-03-27 22:14:55,2,0,0,0,2020-03-27
0,Unassigned,2020-03-27 22:14:55,217,42,0,0,2020-03-27
13291,Union,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13293,Upson,2020-03-27 22:14:55,2,0,0,0,2020-03-27
13295,Walker,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13297,Walton,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13299,Ware,2020-03-27 22:14:55,2,0,0,0,2020-03-27
13301,Warren,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13303,Washington,2020-03-27 22:14:55,2,0,0,0,2020-03-27
13305,Wayne,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13307,Webster,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13309,Wheeler,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13311,White,2020-03-27 22:14:55,1,0,0,0,2020-03-27
13313,Whitfield,2020-03-27 22:14:55,6,0,0,0,2020-03-27
13315,Wilcox,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13317,Wilkes,2020-03-27 22:14:55,1,0,0,0,2020-03-27
13319,Wilkinson,2020-03-27 22:14:55,0,0,0,0,2020-03-27
13321,Worth,2020-03-27 22:14:55,7,0,0,0,2020-03-27
13001,Appling,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13003,Atkinson,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13005,Bacon,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13007,Baker,2020-03-28 23:05:37,1,1,0,0,2020-03-28
13009,Baldwin,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13011,Banks,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13013,Barrow,2020-03-28 23:05:37,7,1,0,0,2020-03-28
13015,Bartow,2020-03-28 23:05:37,116,1,0,0,2020-03-28
13017,Ben Hill,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13019,Berrien,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13021,Bibb,2020-03-28 23:05:37,11,0,0,0,2020-03-28
13023,Bleckley,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13025,Brantley,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13027,Brooks,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13029,Bryan,2020-03-28 23:05:37,6,0,0,0,2020-03-28
13031,Bulloch,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13033,Burke,2020-03-28 23:05:37,3,0,0,0,2020-03-28
13035,Butts,2020-03-28 23:05:37,5,0,0,0,2020-03-28
13037,Calhoun,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13039,Camden,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13043,Candler,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13045,Carroll,2020-03-28 23:05:37,64,0,0,0,2020-03-28
13047,Catoosa,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13049,Charlton,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13051,Chatham,2020-03-28 23:05:37,15,0,0,0,2020-03-28
13053,Chattahoochee,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13055,Chattooga,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13057,Cherokee,2020-03-28 23:05:37,52,1,0,0,2020-03-28
13059,Clarke,2020-03-28 23:05:37,35,2,0,0,2020-03-28
13061,Clay,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13063,Clayton,2020-03-28 23:05:37,57,1,0,0,2020-03-28
13065,Clinch,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13067,Cobb,2020-03-28 23:05:37,181,8,0,0,2020-03-28
13069,Coffee,2020-03-28 23:05:37,3,0,0,0,2020-03-28
13071,Colquitt,2020-03-28 23:05:37,5,0,0,0,2020-03-28
13073,Columbia,2020-03-28 23:05:37,12,0,0,0,2020-03-28
13075,Cook,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13077,Coweta,2020-03-28 23:05:37,19,2,0,0,2020-03-28
13079,Crawford,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13081,Crisp,2020-03-28 23:05:37,5,0,0,0,2020-03-28
13083,Dade,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13085,Dawson,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13089,DeKalb,2020-03-28 23:05:37,240,2,0,0,2020-03-28
13087,Decatur,2020-03-28 23:05:37,3,0,0,0,2020-03-28
13091,Dodge,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13093,Dooly,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13095,Dougherty,2020-03-28 23:05:37,205,13,0,0,2020-03-28
13097,Douglas,2020-03-28 23:05:37,35,1,0,0,2020-03-28
13099,Early,2020-03-28 23:05:37,15,1,0,0,2020-03-28
13101,Echols,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13103,Effingham,2020-03-28 23:05:37,4,0,0,0,2020-03-28
13105,Elbert,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13107,Emanuel,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13109,Evans,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13111,Fannin,2020-03-28 23:05:37,3,0,0,0,2020-03-28
13113,Fayette,2020-03-28 23:05:37,25,2,0,0,2020-03-28
13115,Floyd,2020-03-28 23:05:37,27,1,0,0,2020-03-28
13117,Forsyth,2020-03-28 23:05:37,21,1,0,0,2020-03-28
13119,Franklin,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13121,Fulton,2020-03-28 23:05:37,373,12,0,0,2020-03-28
13123,Gilmer,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13125,Glascock,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13127,Glynn,2020-03-28 23:05:37,7,0,0,0,2020-03-28
13129,Gordon,2020-03-28 23:05:37,14,1,0,0,2020-03-28
13131,Grady,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13133,Greene,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13135,Gwinnett,2020-03-28 23:05:37,129,1,0,0,2020-03-28
13137,Habersham,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13139,Hall,2020-03-28 23:05:37,31,0,0,0,2020-03-28
13141,Hancock,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13143,Haralson,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13145,Harris,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13147,Hart,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13149,Heard,2020-03-28 23:05:37,1,1,0,0,2020-03-28
13151,Henry,2020-03-28 23:05:37,50,1,0,0,2020-03-28
13153,Houston,2020-03-28 23:05:37,12,1,0,0,2020-03-28
13155,Irwin,2020-03-28 23:05:37,3,0,0,0,2020-03-28
13157,Jackson,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13159,Jasper,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13161,Jeff Davis,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13163,Jefferson,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13165,Jenkins,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13167,Johnson,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13169,Jones,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13171,Lamar,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13173,Lanier,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13175,Laurens,2020-03-28 23:05:37,7,0,0,0,2020-03-28
13177,Lee,2020-03-28 23:05:37,37,5,0,0,2020-03-28
13179,Liberty,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13181,Lincoln,2020-03-28 23:05:37,3,0,0,0,2020-03-28
13183,Long,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13185,Lowndes,2020-03-28 23:05:37,20,1,0,0,2020-03-28
13187,Lumpkin,2020-03-28 23:05:37,4,0,0,0,2020-03-28
13193,Macon,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13195,Madison,2020-03-28 23:05:37,3,0,0,0,2020-03-28
13197,Marion,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13189,McDuffie,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13191,McIntosh,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13199,Meriwether,2020-03-28 23:05:37,3,0,0,0,2020-03-28
13201,Miller,2020-03-28 23:05:37,4,0,0,0,2020-03-28
13205,Mitchell,2020-03-28 23:05:37,14,0,0,0,2020-03-28
13207,Monroe,2020-03-28 23:05:37,3,0,0,0,2020-03-28
13209,Montgomery,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13211,Morgan,2020-03-28 23:05:37,1,0,0,0,2020-03-28
13213,Murray,2020-03-28 23:05:37,2,0,0,0,2020-03-28
13215,Muscogee,2020-03-28 23:05:37,8,0,0,0,2020-03-28
13217,Newton,2020-03-28 23:05:37,15,0,0,0,2020-03-28
13219,Oconee,2020-03-28 23:05:37,10,0,0,0,2020-03-28
13221,Oglethorpe,2020-03-28 23:05:37,0,0,0,0,2020-03-28
13223,Paulding,2020-03-28 23:05:37,19,0,0,0,2020-03-28
