County,fips,Lat,Long_,Day,Date,Confirmed,Deaths,Fatality_Rate,nConfirmed_Change,nDeaths_Change,pConfirmed_Change,pDeaths_Change,Population,Infection_per_100k,Deaths_per_100k,Deaths_per_100_Infections
Appling,13001,31.74847232,-82.28909114,19,2020-03-22,0,0,0.0,0,0,0.0,0.0,18507.0,0.0,0.0,
Appling,13001,31.74847232,-82.28909114,20,2020-03-23,0,0,0.0,0,0,0.0,0.0,18507.0,0.0,0.0,
Appling,13001,31.74847232,-82.28909114,21,2020-03-24,0,0,0.0,0,0,0.0,0.0,18507.0,0.0,0.0,
Appling,13001,31.74847232,-82.28909114,22,2020-03-25,1,0,0.0,1,0,0.0,0.0,18507.0,5.0,0.0,0.0
Appling,13001,31.74847232,-82.28909114,23,2020-03-26,0,0,0.0,-1,0,-100.0,0.0,18507.0,0.0,0.0,
Appling,13001,31.74847232,-82.28909114,24,2020-03-27,0,0,0.0,0,0,0.0,0.0,18507.0,0.0,0.0,
Appling,13001,31.74847232,-82.28909114,25,2020-03-28,0,0,0.0,0,0,0.0,0.0,18507.0,0.0,0.0,
Appling,13001,31.74847232,-82.28909114,26,2020-03-29,0,0,0.0,0,0,0.0,0.0,18507.0,0.0,0.0,
Appling,13001,31.74847232,-82.28909114,27,2020-03-30,0,0,0.0,0,0,0.0,0.0,18507.0,0.0,0.0,
Appling,13001,31.74847232,-82.28909114,28,2020-03-31,2,0,0.0,2,0,0.0,0.0,18507.0,11.0,0.0,0.0
Appling,13001,31.74847232,-82.28909114,29,2020-04-01,1,0,0.0,-1,0,-50.0,0.0,18507.0,5.0,0.0,0.0
Appling,13001,31.74847232,-82.28909114,30,2020-04-02,3,0,0.0,2,0,200.0,0.0,18507.0,16.0,0.0,0.0
Appling,13001,31.74847232,-82.28909114,31,2020-04-03,3,0,0.0,0,0,0.0,0.0,18507.0,16.0,0.0,0.0
Atkinson,13003,31.29633502,-82.87545866,19,2020-03-22,0,0,0.0,0,0,0.0,0.0,8297.0,0.0,0.0,
Atkinson,13003,31.29633502,-82.87545866,20,2020-03-23,0,0,0.0,0,0,0.0,0.0,8297.0,0.0,0.0,
Atkinson,13003,31.29633502,-82.87545866,21,2020-03-24,0,0,0.0,0,0,0.0,0.0,8297.0,0.0,0.0,
Atkinson,13003,31.29633502,-82.87545866,22,2020-03-25,0,0,0.0,0,0,0.0,0.0,8297.0,0.0,0.0,
Atkinson,13003,31.29633502,-82.87545866,23,2020-03-26,0,0,0.0,0,0,0.0,0.0,8297.0,0.0,0.0,
Atkinson,13003,31.29633502,-82.87545866,24,2020-03-27,0,0,0.0,0,0,0.0,0.0,8297.0,0.0,0.0,
Atkinson,13003,31.29633502,-82.87545866,25,2020-03-28,0,0,0.0,0,0,0.0,0.0,8297.0,0.0,0.0,
Atkinson,13003,31.29633502,-82.87545866,26,2020-03-29,0,0,0.0,0,0,0.0,0.0,8297.0,0.0,0.0,
Atkinson,13003,31.29633502,-82.87545866,27,2020-03-30,0,0,0.0,0,0,0.0,0.0,8297.0,0.0,0.0,
Bacon,13005,31.55456473,-82.45936528,19,2020-03-22,0,0,0.0,0,0,0.0,0.0,11185.0,0.0,0.0,
Bacon,13005,31.55456473,-82.45936528,20,2020-03-23,0,0,0.0,0,0,0.0,0.0,11185.0,0.0,0.0,
Bacon,13005,31.55456473,-82.45936528,21,2020-03-24,0,0,0.0,0,0,0.0,0.0,11185.0,0.0,0.0,
Bacon,13005,31.55456473,-82.45936528,22,2020-03-25,0,0,0.0,0,0,0.0,0.0,11185.0,0.0,0.0,
Bacon,13005,31.55456473,-82.45936528,23,2020-03-26,0,0,0.0,0,0,0.0,0.0,11185.0,0.0,0.0,
Bacon,13005,31.55456473,-82.45936528,24,2020-03-27,0,0,0.0,0,0,0.0,0.0,11185.0,0.0,0.0,
Bacon,13005,31.55456473,-82.45936528,25,2020-03-28,0,0,0.0,0,0,0.0,0.0,11185.0,0.0,0.0,
Bacon,13005,31.55456473,-82.45936528,26,2020-03-29,1,0,0.0,1,0,0.0,0.0,11185.0,9.0,0.0,0.0
Bacon,13005,31.55456473,-82.45936528,27,2020-03-30,1,0,0.0,0,0,0.0,0.0,11185.0,9.0,0.0,0.0
Bacon,13005,31.55456473,-82.45936528,28,2020-03-31,2,0,0.0,1,0,100.0,0.0,11185.0,18.0,0.0,0.0
Bacon,13005,31.55456473,-82.45936528,29,2020-04-01,6,0,0.0,4,0,200.0,0.0,11185.0,54.0,0.0,0.0
Bacon,13005,31.55456473,-82.45936528,30,2020-04-02,6,0,0.0,0,0,0.0,0.0,11185.0,54.0,0.0,0.0
Bacon,13005,31.55456473,-82.45936528,31,2020-04-03,6,0,0.0,0,0,0.0,0.0,11185.0,54.0,0.0,0.0
Baker,13007,31.32669878,-84.44218806,19,2020-03-22,0,0,0.0,0,0,0.0,0.0,3092.0,0.0,0.0,
Baker,13007,31.32669878,-84.44218806,20,2020-03-23,0,0,0.0,0,0,0.0,0.0,3092.0,0.0,0.0,
Baker,13007,31.32669878,-84.44218806,21,2020-03-24,2,0,0.0,2,0,0.0,0.0,3092.0,65.0,0.0,0.0
Baker,13007,31.32669878,-84.44218806,22,2020-03-25,3,0,0.0,1,0,50.0,0.0,3092.0,97.0,0.0,0.0
Baker,13007,31.32669878,-84.44218806,23,2020-03-26,1,0,0.0,-2,0,-66.67,0.0,3092.0,32.0,0.0,0.0
Baker,13007,31.32669878,-84.44218806,24,2020-03-27,1,0,0.0,0,0,0.0,0.0,3092.0,32.0,0.0,0.0
Baker,13007,31.32669878,-84.44218806,25,2020-03-28,1,1,100.0,0,1,0.0,0.0,3092.0,32.0,32.0,100.0
Baker,13007,31.32669878,-84.44218806,26,2020-03-29,1,1,100.0,0,0,0.0,0.0,3092.0,32.0,32.0,100.0
Baker,13007,31.32669878,-84.44218806,27,2020-03-30,1,1,100.0,0,0,0.0,0.0,3092.0,32.0,32.0,100.0
Baker,13007,31.32669878,-84.44218806,28,2020-03-31,4,1,25.0,3,0,300.0,0.0,3092.0,129.0,32.0,25.0
Baker,13007,31.32669878,-84.44218806,29,2020-04-01,4,1,25.0,0,0,0.0,0.0,3092.0,129.0,32.0,25.0
Baker,13007,31.32669878,-84.44218806,30,2020-04-02,4,1,25.0,0,0,0.0,0.0,3092.0,129.0,32.0,25.0
Baker,13007,31.32669878,-84.44218806,31,2020-04-03,4,1,25.0,0,0,0.0,0.0,3092.0,129.0,32.0,25.0
Baldwin,13009,33.06882326,-83.24701748,19,2020-03-22,2,0,0.0,0,0,0.0,0.0,44823.0,4.0,0.0,0.0
Baldwin,13009,33.06882326,-83.24701748,20,2020-03-23,2,0,0.0,0,0,0.0,0.0,44823.0,4.0,0.0,0.0
Baldwin,13009,33.06882326,-83.24701748,21,2020-03-24,2,0,0.0,0,0,0.0,0.0,44823.0,4.0,0.0,0.0
Baldwin,13009,33.06882326,-83.24701748,22,2020-03-25,2,0,0.0,0,0,0.0,0.0,44823.0,4.0,0.0,0.0
Baldwin,13009,33.06882326,-83.24701748,23,2020-03-26,2,0,0.0,0,0,0.0,0.0,44823.0,4.0,0.0,0.0
Baldwin,13009,33.06882326,-83.24701748,24,2020-03-27,2,0,0.0,0,0,0.0,0.0,44823.0,4.0,0.0,0.0
Baldwin,13009,33.06882326,-83.24701748,25,2020-03-28,2,0,0.0,0,0,0.0,0.0,44823.0,4.0,0.0,0.0
Baldwin,13009,33.06882326,-83.24701748,26,2020-03-29,2,0,0.0,0,0,0.0,0.0,44823.0,4.0,0.0,0.0
Baldwin,13009,33.06882326,-83.24701748,27,2020-03-30,3,0,0.0,1,0,50.0,0.0,44823.0,7.0,0.0,0.0
Baldwin,13009,33.06882326,-83.24701748,28,2020-03-31,4,1,25.0,1,1,33.33,0.0,44823.0,9.0,2.0,25.0
Baldwin,13009,33.06882326,-83.24701748,29,2020-04-01,6,1,16.67,2,0,50.0,0.0,44823.0,13.0,2.0,17.0
Baldwin,13009,33.06882326,-83.24701748,30,2020-04-02,7,1,14.29,1,0,16.67,0.0,44823.0,16.0,2.0,14.0
Baldwin,13009,33.06882326,-83.24701748,31,2020-04-03,10,1,10.0,3,0,42.86,0.0,44823.0,22.0,2.0,10.0
Banks,13011,34.35607081,-83.49644388,19,2020-03-22,0,0,0.0,0,0,0.0,0.0,18988.0,0.0,0.0,
Banks,13011,34.35607081,-83.49644388,20,2020-03-23,0,0,0.0,0,0,0.0,0.0,18988.0,0.0,0.0,
Banks,13011,34.35607081,-83.49644388,21,2020-03-24,0,0,0.0,0,0,0.0,0.0,18988.0,0.0,0.0,
Banks,13011,34.35607081,-83.49644388,22,2020-03-25,0,0,0.0,0,0,0.0,0.0,18988.0,0.0,0.0,
Banks,13011,34.35607081,-83.49644388,23,2020-03-26,0,0,0.0,0,0,0.0,0.0,18988.0,0.0,0.0,
Banks,13011,34.35607081,-83.49644388,24,2020-03-27,0,0,0.0,0,0,0.0,0.0,18988.0,0.0,0.0,
Banks,13011,34.35607081,-83.49644388,25,2020-03-28,0,0,0.0,0,0,0.0,0.0,18988.0,0.0,0.0,
Banks,13011,34.35607081,-83.49644388,26,2020-03-29,0,0,0.0,0,0,0.0,0.0,18988.0,0.0,0.0,
Banks,13011,34.35607081,-83.49644388,27,2020-03-30,1,0,0.0,1,0,0.0,0.0,18988.0,5.0,0.0,0.0
Banks,13011,34.35607081,-83.49644388,28,2020-03-31,3,0,0.0,2,0,200.0,0.0,18988.0,16.0,0.0,0.0
Banks,13011,34.35607081,-83.49644388,29,2020-04-01,3,0,0.0,0,0,0.0,0.0,18988.0,16.0,0.0,0.0
Banks,13011,34.35607081,-83.49644388,30,2020-04-02,3,0,0.0,0,0,0.0,0.0,18988.0,16.0,0.0,0.0
Banks,13011,34.35607081,-83.49644388,31,2020-04-03,3,0,0.0,0,0,0.0,0.0,18988.0,16.0,0.0,0.0
Barrow,13013,33.99148694,-83.71436292,19,2020-03-22,1,0,0.0,0,0,0.0,0.0,80809.0,1.0,0.0,0.0
Barrow,13013,33.99148694,-83.71436292,20,2020-03-23,1,0,0.0,0,0,0.0,0.0,80809.0,1.0,0.0,0.0
Barrow,13013,33.99148694,-83.71436292,21,2020-03-24,1,0,0.0,0,0,0.0,0.0,80809.0,1.0,0.0,0.0
Barrow,13013,33.99148694,-83.71436292,22,2020-03-25,2,0,0.0,1,0,100.0,0.0,80809.0,2.0,0.0,0.0
Barrow,13013,33.99148694,-83.71436292,23,2020-03-26,4,0,0.0,2,0,100.0,0.0,80809.0,5.0,0.0,0.0
Barrow,13013,33.99148694,-83.71436292,24,2020-03-27,6,0,0.0,2,0,50.0,0.0,80809.0,7.0,0.0,0.0
Barrow,13013,33.99148694,-83.71436292,25,2020-03-28,7,1,14.29,1,1,16.67,0.0,80809.0,9.0,1.0,14.0
Barrow,13013,33.99148694,-83.71436292,26,2020-03-29,7,1,14.29,0,0,0.0,0.0,80809.0,9.0,1.0,14.0
Barrow,13013,33.99148694,-83.71436292,27,2020-03-30,7,1,14.29,0,0,0.0,0.0,80809.0,9.0,1.0,14.0
Barrow,13013,33.99148694,-83.71436292,28,2020-03-31,18,2,11.11,11,1,157.14,100.0,80809.0,22.0,2.0,11.0
Barrow,13013,33.99148694,-83.71436292,29,2020-04-01,20,2,10.0,2,0,11.11,0.0,80809.0,25.0,2.0,10.0
Barrow,13013,33.99148694,-83.71436292,30,2020-04-02,20,2,10.0,0,0,0.0,0.0,80809.0,25.0,2.0,10.0
Barrow,13013,33.99148694,-83.71436292,31,2020-04-03,21,2,9.52,1,0,5.0,0.0,80809.0,26.0,2.0,10.0
Bartow,13015,34.23732119,-84.83887523,19,2020-03-22,56,1,1.79,0,0,0.0,0.0,106408.0,53.0,1.0,2.0
Bartow,13015,34.23732119,-84.83887523,20,2020-03-23,61,1,1.64,5,0,8.93,0.0,106408.0,57.0,1.0,2.0
Bartow,13015,34.23732119,-84.83887523,21,2020-03-24,74,1,1.35,13,0,21.31,0.0,106408.0,70.0,1.0,1.0
Bartow,13015,34.23732119,-84.83887523,22,2020-03-25,78,1,1.28,4,0,5.41,0.0,106408.0,73.0,1.0,1.0
Bartow,13015,34.23732119,-84.83887523,23,2020-03-26,86,1,1.16,8,0,10.26,0.0,106408.0,81.0,1.0,1.0
Bartow,13015,34.23732119,-84.83887523,24,2020-03-27,98,1,1.02,12,0,13.95,0.0,106408.0,92.0,1.0,1.0
Bartow,13015,34.23732119,-84.83887523,25,2020-03-28,116,1,0.86,18,0,18.37,0.0,106408.0,109.0,1.0,1.0
Bartow,13015,34.23732119,-84.83887523,26,2020-03-29,119,1,0.84,3,0,2.59,0.0,106408.0,112.0,1.0,1.0
Bartow,13015,34.23732119,-84.83887523,27,2020-03-30,121,1,0.83,2,0,1.68,0.0,106408.0,114.0,1.0,1.0
Bartow,13015,34.23732119,-84.83887523,28,2020-03-31,131,2,1.53,10,1,8.26,100.0,106408.0,123.0,2.0,2.0
Bartow,13015,34.23732119,-84.83887523,29,2020-04-01,144,4,2.78,13,2,9.92,100.0,106408.0,135.0,4.0,3.0
Bartow,13015,34.23732119,-84.83887523,30,2020-04-02,147,4,2.72,3,0,2.08,0.0,106408.0,138.0,4.0,3.0
Bartow,13015,34.23732119,-84.83887523,31,2020-04-03,154,3,1.95,7,-1,4.76,-25.0,106408.0,145.0,3.0,2.0
Ben Hill,13017,31.76095874,-83.22145359,19,2020-03-22,0,0,0.0,0,0,0.0,0.0,16787.0,0.0,0.0,
Ben Hill,13017,31.76095874,-83.22145359,20,2020-03-23,0,0,0.0,0,0,0.0,0.0,16787.0,0.0,0.0,
Ben Hill,13017,31.76095874,-83.22145359,21,2020-03-24,1,0,0.0,1,0,0.0,0.0,16787.0,6.0,0.0,0.0
Ben Hill,13017,31.76095874,-83.22145359,22,2020-03-25,1,0,0.0,0,0,0.0,0.0,16787.0,6.0,0.0,0.0
Ben Hill,13017,31.76095874,-83.22145359,23,2020-03-26,1,0,0.0,0,0,0.0,0.0,16787.0,6.0,0.0,0.0
Ben Hill,13017,31.76095874,-83.22145359,24,2020-03-27,2,0,0.0,1,0,100.0,0.0,16787.0,12.0,0.0,0.0
Ben Hill,13017,31.76095874,-83.22145359,25,2020-03-28,2,0,0.0,0,0,0.0,0.0,16787.0,12.0,0.0,0.0
Ben Hill,13017,31.76095874,-83.22145359,26,2020-03-29,2,0,0.0,0,0,0.0,0.0,16787.0,12.0,0.0,0.0
Ben Hill,13017,31.76095874,-83.22145359,27,2020-03-30,2,0,0.0,0,0,0.0,0.0,16787.0,12.0,0.0,0.0
Ben Hill,13017,31.76095874,-83.22145359,28,2020-03-31,3,0,0.0,1,0,50.0,0.0,16787.0,18.0,0.0,0.0
Ben Hill,13017,31.76095874,-83.22145359,29,2020-04-01,3,0,0.0,0,0,0.0,0.0,16787.0,18.0,0.0,0.0
Ben Hill,13017,31.76095874,-83.22145359,30,2020-04-02,3,0,0.0,0,0,0.0,0.0,16787.0,18.0,0.0,0.0
Ben Hill,13017,31.76095874,-83.22145359,31,2020-04-03,3,0,0.0,0,0,0.0,0.0,16787.0,18.0,0.0,0.0
Berrien,13019,31.27590016,-83.22529920000002,20,2020-03-23,0,0,0.0,0,0,0.0,0.0,19252.0,0.0,0.0,
Berrien,13019,31.27590016,-83.22529920000002,21,2020-03-24,0,0,0.0,0,0,0.0,0.0,19252.0,0.0,0.0,
Berrien,13019,31.27590016,-83.22529920000002,22,2020-03-25,0,0,0.0,0,0,0.0,0.0,19252.0,0.0,0.0,
Berrien,13019,31.27590016,-83.22529920000002,23,2020-03-26,0,0,0.0,0,0,0.0,0.0,19252.0,0.0,0.0,
Berrien,13019,31.27590016,-83.22529920000002,24,2020-03-27,0,0,0.0,0,0,0.0,0.0,19252.0,0.0,0.0,
Berrien,13019,31.27590016,-83.22529920000002,25,2020-03-28,0,0,0.0,0,0,0.0,0.0,19252.0,0.0,0.0,
Berrien,13019,31.27590016,-83.22529920000002,26,2020-03-29,0,0,0.0,0,0,0.0,0.0,19252.0,0.0,0.0,
Berrien,13019,31.27590016,-83.22529920000002,27,2020-03-30,1,0,0.0,1,0,0.0,0.0,19252.0,5.0,0.0,0.0
Berrien,13019,31.27590016,-83.22529920000002,28,2020-03-31,1,0,0.0,0,0,0.0,0.0,19252.0,5.0,0.0,0.0
Berrien,13019,31.27590016,-83.22529920000002,29,2020-04-01,2,0,0.0,1,0,100.0,0.0,19252.0,10.0,0.0,0.0
Berrien,13019,31.27590016,-83.22529920000002,30,2020-04-02,3,0,0.0,1,0,50.0,0.0,19252.0,16.0,0.0,0.0
Berrien,13019,31.27590016,-83.22529920000002,31,2020-04-03,3,0,0.0,0,0,0.0,0.0,19252.0,16.0,0.0,0.0
Berrien,13019,31.27590016,-83.22529920000001,19,2020-03-22,0,0,0.0,-3,0,-100.0,0.0,19252.0,0.0,0.0,
Bibb,13021,32.80904227,-83.70489165,19,2020-03-22,1,0,0.0,0,0,0.0,0.0,153095.0,1.0,0.0,0.0
Bibb,13021,32.80904227,-83.70489165,20,2020-03-23,2,0,0.0,1,0,100.0,0.0,153095.0,1.0,0.0,0.0
Bibb,13021,32.80904227,-83.70489165,21,2020-03-24,4,0,0.0,2,0,100.0,0.0,153095.0,3.0,0.0,0.0
Bibb,13021,32.80904227,-83.70489165,22,2020-03-25,6,0,0.0,2,0,50.0,0.0,153095.0,4.0,0.0,0.0
Bibb,13021,32.80904227,-83.70489165,23,2020-03-26,8,0,0.0,2,0,33.33,0.0,153095.0,5.0,0.0,0.0
Bibb,13021,32.80904227,-83.70489165,24,2020-03-27,10,0,0.0,2,0,25.0,0.0,153095.0,7.0,0.0,0.0
Bibb,13021,32.80904227,-83.70489165,25,2020-03-28,11,0,0.0,1,0,10.0,0.0,153095.0,7.0,0.0,0.0
Bibb,13021,32.80904227,-83.70489165,26,2020-03-29,13,0,0.0,2,0,18.18,0.0,153095.0,8.0,0.0,0.0
Bibb,13021,32.80904227,-83.70489165,27,2020-03-30,15,0,0.0,2,0,15.38,0.0,153095.0,10.0,0.0,0.0
Bibb,13021,32.80904227,-83.70489165,28,2020-03-31,20,0,0.0,5,0,33.33,0.0,153095.0,13.0,0.0,0.0
Bibb,13021,32.80904227,-83.70489165,29,2020-04-01,22,0,0.0,2,0,10.0,0.0,153095.0,14.0,0.0,0.0
Bibb,13021,32.80904227,-83.70489165,30,2020-04-02,24,1,4.17,2,1,9.09,0.0,153095.0,16.0,1.0,4.0
Bibb,13021,32.80904227,-83.70489165,31,2020-04-03,32,1,3.12,8,0,33.33,0.0,153095.0,21.0,1.0,3.0
Bleckley,13023,32.43829035,-83.33035166,19,2020-03-22,0,0,0.0,0,0,0.0,0.0,12838.0,0.0,0.0,
Bleckley,13023,32.43829035,-83.33035166,20,2020-03-23,0,0,0.0,0,0,0.0,0.0,12838.0,0.0,0.0,
Bleckley,13023,32.43829035,-83.33035166,21,2020-03-24,0,0,0.0,0,0,0.0,0.0,12838.0,0.0,0.0,
Bleckley,13023,32.43829035,-83.33035166,22,2020-03-25,0,0,0.0,0,0,0.0,0.0,12838.0,0.0,0.0,
Bleckley,13023,32.43829035,-83.33035166,23,2020-03-26,0,0,0.0,0,0,0.0,0.0,12838.0,0.0,0.0,
Bleckley,13023,32.43829035,-83.33035166,24,2020-03-27,0,0,0.0,0,0,0.0,0.0,12838.0,0.0,0.0,
Bleckley,13023,32.43829035,-83.33035166,25,2020-03-28,0,0,0.0,0,0,0.0,0.0,12838.0,0.0,0.0,
Bleckley,13023,32.43829035,-83.33035166,26,2020-03-29,0,0,0.0,0,0,0.0,0.0,12838.0,0.0,0.0,
Bleckley,13023,32.43829035,-83.33035166,27,2020-03-30,0,0,0.0,0,0,0.0,0.0,12838.0,0.0,0.0,
Bleckley,13023,32.43829035,-83.33035166,28,2020-03-31,1,0,0.0,1,0,0.0,0.0,12838.0,8.0,0.0,0.0
Bleckley,13023,32.43829035,-83.33035166,29,2020-04-01,1,0,0.0,0,0,0.0,0.0,12838.0,8.0,0.0,0.0
Bleckley,13023,32.43829035,-83.33035166,30,2020-04-02,1,0,0.0,0,0,0.0,0.0,12838.0,8.0,0.0,0.0
Bleckley,13023,32.43829035,-83.33035166,31,2020-04-03,1,0,0.0,0,0,0.0,0.0,12838.0,8.0,0.0,0.0
Brantley,13025,31.19576557,-81.97743999,19,2020-03-22,0,0,0.0,0,0,0.0,0.0,18897.0,0.0,0.0,
Brantley,13025,31.19576557,-81.97743999,20,2020-03-23,0,0,0.0,0,0,0.0,0.0,18897.0,0.0,0.0,
Brantley,13025,31.19576557,-81.97743999,21,2020-03-24,0,0,0.0,0,0,0.0,0.0,18897.0,0.0,0.0,
Brantley,13025,31.19576557,-81.97743999,22,2020-03-25,0,0,0.0,0,0,0.0,0.0,18897.0,0.0,0.0,
Brantley,13025,31.19576557,-81.97743999,23,2020-03-26,0,0,0.0,0,0,0.0,0.0,18897.0,0.0,0.0,
Brantley,13025,31.19576557,-81.97743999,24,2020-03-27,0,0,0.0,0,0,0.0,0.0,18897.0,0.0,0.0,
Brantley,13025,31.19576557,-81.97743999,25,2020-03-28,0,0,0.0,0,0,0.0,0.0,18897.0,0.0,0.0,
Brantley,13025,31.19576557,-81.97743999,26,2020-03-29,0,0,0.0,0,0,0.0,0.0,18897.0,0.0,0.0,
Brantley,13025,31.19576557,-81.97743999,27,2020-03-30,0,0,0.0,0,0,0.0,0.0,18897.0,0.0,0.0,
Brooks,13027,30.83922642,-83.58303423,19,2020-03-22,0,0,0.0,0,0,0.0,0.0,15513.0,0.0,0.0,
Brooks,13027,30.83922642,-83.58303423,20,2020-03-23,0,0,0.0,0,0,0.0,0.0,15513.0,0.0,0.0,
Brooks,13027,30.83922642,-83.58303423,21,2020-03-24,0,0,0.0,0,0,0.0,0.0,15513.0,0.0,0.0,
Brooks,13027,30.83922642,-83.58303423,22,2020-03-25,0,0,0.0,0,0,0.0,0.0,15513.0,0.0,0.0,
Brooks,13027,30.83922642,-83.58303423,23,2020-03-26,0,0,0.0,0,0,0.0,0.0,15513.0,0.0,0.0,
Brooks,13027,30.83922642,-83.58303423,24,2020-03-27,0,0,0.0,0,0,0.0,0.0,15513.0,0.0,0.0,
Brooks,13027,30.83922642,-83.58303423,25,2020-03-28,0,0,0.0,0,0,0.0,0.0,15513.0,0.0,0.0,
Brooks,13027,30.83922642,-83.58303423,26,2020-03-29,1,0,0.0,1,0,0.0,0.0,15513.0,6.0,0.0,0.0
Brooks,13027,30.83922642,-83.58303423,27,2020-03-30,1,0,0.0,0,0,0.0,0.0,15513.0,6.0,0.0,0.0
Brooks,13027,30.83922642,-83.58303423,28,2020-03-31,2,0,0.0,1,0,100.0,0.0,15513.0,13.0,0.0,0.0
Brooks,13027,30.83922642,-83.58303423,29,2020-04-01,2,0,0.0,0,0,0.0,0.0,15513.0,13.0,0.0,0.0
Brooks,13027,30.83922642,-83.58303423,30,2020-04-02,3,0,0.0,1,0,50.0,0.0,15513.0,19.0,0.0,0.0
Brooks,13027,30.83922642,-83.58303423,31,2020-04-03,5,0,0.0,2,0,66.67,0.0,15513.0,32.0,0.0,0.0
Bryan,13029,32.00979311,-81.44002948,19,2020-03-22,0,0,0.0,0,0,0.0,0.0,38109.0,0.0,0.0,
Bryan,13029,32.00979311,-81.44002948,20,2020-03-23,0,0,0.0,0,0,0.0,0.0,38109.0,0.0,0.0,
Bryan,13029,32.00979311,-81.44002948,21,2020-03-24,2,0,0.0,2,0,0.0,0.0,38109.0,5.0,0.0,0.0
Bryan,13029,32.00979311,-81.44002948,22,2020-03-25,2,0,0.0,0,0,0.0,0.0,38109.0,5.0,0.0,0.0
Bryan,13029,32.00979311,-81.44002948,23,2020-03-26,3,0,0.0,1,0,50.0,0.0,38109.0,8.0,0.0,0.0
Bryan,13029,32.00979311,-81.44002948,24,2020-03-27,4,0,0.0,1,0,33.33,0.0,38109.0,10.0,0.0,0.0
Bryan,13029,32.00979311,-81.44002948,25,2020-03-28,6,0,0.0,2,0,50.0,0.0,38109.0,16.0,0.0,0.0
Bryan,13029,32.00979311,-81.44002948,26,2020-03-29,7,0,0.0,1,0,16.67,0.0,38109.0,18.0,0.0,0.0
Bryan,13029,32.00979311,-81.44002948,27,2020-03-30,7,0,0.0,0,0,0.0,0.0,38109.0,18.0,0.0,0.0
Bryan,13029,32.00979311,-81.44002948,28,2020-03-31,7,0,0.0,0,0,0.0,0.0,38109.0,18.0,0.0,0.0
Bryan,13029,32.00979311,-81.44002948,29,2020-04-01,8,1,12.5,1,1,14.29,0.0,38109.0,21.0,3.0,12.0
Bryan,13029,32.00979311,-81.44002948,30,2020-04-02,10,1,10.0,2,0,25.0,0.0,38109.0,26.0,3.0,10.0
Bryan,13029,32.00979311,-81.44002948,31,2020-04-03,12,1,8.33,2,0,20.0,0.0,38109.0,31.0,3.0,8.0
Bulloch,13031,32.39577406,-81.74811421,19,2020-03-22,0,0,0.0,0,0,0.0,0.0,77296.0,0.0,0.0,
Bulloch,13031,32.39577406,-81.74811421,20,2020-03-23,0,0,0.0,0,0,0.0,0.0,77296.0,0.0,0.0,
Bulloch,13031,32.39577406,-81.74811421,21,2020-03-24,0,0,0.0,0,0,0.0,0.0,77296.0,0.0,0.0,
Bulloch,13031,32.39577406,-81.74811421,22,2020-03-25,0,0,0.0,0,0,0.0,0.0,77296.0,0.0,0.0,
Bulloch,13031,32.39577406,-81.74811421,23,2020-03-26,0,0,0.0,0,0,0.0,0.0,77296.0,0.0,0.0,
Bulloch,13031,32.39577406,-81.74811421,24,2020-03-27,0,0,0.0,0,0,0.0,0.0,77296.0,0.0,0.0,
Bulloch,13031,32.39577406,-81.74811421,25,2020-03-28,0,0,0.0,0,0,0.0,0.0,77296.0,0.0,0.0,
Bulloch,13031,32.39577406,-81.74811421,26,2020-03-29,1,0,0.0,1,0,0.0,0.0,77296.0,1.0,0.0,0.0
Bulloch,13031,32.39577406,-81.74811421,27,2020-03-30,1,0,0.0,0,0,0.0,0.0,77296.0,1.0,0.0,0.0
Bulloch,13031,32.39577406,-81.74811421,28,2020-03-31,2,0,0.0,1,0,100.0,0.0,77296.0,3.0,0.0,0.0
Bulloch,13031,32.39577406,-81.74811421,29,2020-04-01,2,0,0.0,0,0,0.0,0.0,77296.0,3.0,0.0,0.0
Bulloch,13031,32.39577406,-81.74811421,30,2020-04-02,3,0,0.0,1,0,50.0,0.0,77296.0,4.0,0.0,0.0
Bulloch,13031,32.39577406,-81.74811421,31,2020-04-03,5,0,0.0,2,0,66.67,0.0,77296.0,6.0,0.0,0.0
Burke,13033,33.05917989,-81.99928721,19,2020-03-22,0,0,0.0,0,0,0.0,0.0,22423.0,0.0,0.0,
Burke,13033,33.05917989,-81.99928721,20,2020-03-23,0,0,0.0,0,0,0.0,0.0,22423.0,0.0,0.0,
Burke,13033,33.05917989,-81.99928721,21,2020-03-24,1,0,0.0,1,0,0.0,0.0,22423.0,4.0,0.0,0.0
Burke,13033,33.05917989,-81.99928721,22,2020-03-25,1,0,0.0,0,0,0.0,0.0,22423.0,4.0,0.0,0.0
Burke,13033,33.05917989,-81.99928721,23,2020-03-26,1,0,0.0,0,0,0.0,0.0,22423.0,4.0,0.0,0.0
Burke,13033,33.05917989,-81.99928721,24,2020-03-27,3,0,0.0,2,0,200.0,0.0,22423.0,13.0,0.0,0.0
Burke,13033,33.05917989,-81.99928721,25,2020-03-28,3,0,0.0,0,0,0.0,0.0,22423.0,13.0,0.0,0.0
Burke,13033,33.05917989,-81.99928721,26,2020-03-29,4,0,0.0,1,0,33.33,0.0,22423.0,18.0,0.0,0.0
Burke,13033,33.05917989,-81.99928721,27,2020-03-30,4,0,0.0,0,0,0.0,0.0,22423.0,18.0,0.0,0.0
